Order ID,Purchase Date,Customer ID,Customer Type,Store Location,Product ID,Quantity,Unit Price,Total Price,Discount Applied (%),Discount Amount,Final Price
ORD1784,1/22/2024,CUST1061,Occasional,Hamburg,PROD18,3,297.95,893.85,0,0,893.85
ORD1785,1/22/2024,CUST1092,Occasional,Munich,PROD11,3,155.95,467.85,0,0,467.85
ORD1786,1/23/2024,CUST1083,Loyal,Frankfurt,PROD4,2,137.95,275.9,15,41.38,234.52
ORD1787,1/23/2024,CUST1053,Occasional,Frankfurt,PROD11,1,155.95,155.95,0,0,155.95
ORD1788,1/23/2024,CUST1088,Occasional,Hamburg,PROD9,3,20.99,62.97,0,0,62.97
ORD1789,1/24/2024,CUST1058,Occasional,Hamburg,PROD18,5,297.95,1489.75,0,0,1489.75
ORD1790,1/25/2024,CUST1018,Occasional,Hamburg,PROD9,3,20.99,62.97,0,0,62.97
ORD1791,1/26/2024,CUST1053,Occasional,Hamburg,PROD11,3,155.95,467.85,0,0,467.85
ORD1792,1/26/2024,CUST1099,Occasional,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD1793,1/27/2024,CUST1040,Occasional,Munich,PROD9,4,20.99,83.96,0,0,83.96
ORD1794,1/27/2024,CUST1078,Loyal,Cologne,PROD5,5,229.95,1149.75,5,57.49,1092.26
ORD1795,1/27/2024,CUST1059,Occasional,Berlin,PROD7,1,21.95,21.95,0,0,21.95
ORD1796,1/27/2024,CUST1054,Loyal,Berlin,PROD5,2,229.95,459.9,5,23,436.9
ORD1797,1/28/2024,CUST1075,Occasional,Berlin,PROD10,1,71.99,71.99,0,0,71.99
ORD1798,1/28/2024,CUST1002,Occasional,Berlin,PROD14,1,13.99,13.99,0,0,13.99
ORD1799,1/28/2024,CUST1009,Loyal,Hamburg,PROD10,5,71.99,359.95,0,0,359.95
ORD1800,1/29/2024,CUST1005,Occasional,Berlin,PROD11,3,155.95,467.85,0,0,467.85
ORD1801,1/30/2024,CUST1031,Occasional,Frankfurt,PROD6,5,56.99,284.95,0,0,284.95
ORD1802,1/31/2024,CUST1021,Occasional,Munich,PROD6,1,56.99,56.99,0,0,56.99
ORD1803,1/31/2024,CUST1064,Occasional,Frankfurt,PROD4,5,137.95,689.75,0,0,689.75
ORD1804,2/1/2024,CUST1068,Occasional,Berlin,PROD15,2,46.95,93.9,0,0,93.9
ORD1805,2/2/2024,CUST1022,Loyal,Berlin,PROD9,2,20.99,41.98,0,0,41.98
ORD1806,2/3/2024,CUST1094,Occasional,Hamburg,PROD14,1,13.99,13.99,0,0,13.99
ORD1807,2/4/2024,CUST1076,Occasional,Munich,PROD14,1,13.99,13.99,0,0,13.99
ORD1808,2/4/2024,CUST1035,Occasional,Hamburg,PROD10,5,71.99,359.95,0,0,359.95
ORD1809,2/5/2024,CUST1080,Loyal,Frankfurt,PROD6,4,56.99,227.96,5,11.4,216.56
ORD1810,2/6/2024,CUST1036,Occasional,Frankfurt,PROD13,2,39.99,79.98,0,0,79.98
ORD1811,2/7/2024,CUST1039,Occasional,Berlin,PROD2,3,699.95,2099.85,0,0,2099.85
ORD1812,2/7/2024,CUST1036,Occasional,Munich,PROD13,3,39.99,119.97,0,0,119.97
ORD1813,2/7/2024,CUST1094,Occasional,Frankfurt,PROD10,2,71.99,143.98,0,0,143.98
ORD1814,2/7/2024,CUST1088,Occasional,Berlin,PROD9,3,20.99,62.97,0,0,62.97
ORD1815,2/7/2024,CUST1086,Occasional,Munich,PROD8,3,125.95,377.85,0,0,377.85
ORD1816,2/8/2024,CUST1082,Loyal,Munich,PROD9,5,20.99,104.95,0,0,104.95
ORD1817,2/8/2024,CUST1012,Loyal,Frankfurt,PROD10,5,71.99,359.95,0,0,359.95
ORD1818,2/9/2024,CUST1030,Occasional,Cologne,PROD10,5,71.99,359.95,0,0,359.95
ORD1819,2/9/2024,CUST1009,Occasional,Cologne,PROD15,1,46.95,46.95,0,0,46.95
ORD1820,2/10/2024,CUST1072,Occasional,Munich,PROD8,3,125.95,377.85,0,0,377.85
ORD1821,2/10/2024,CUST1051,Occasional,Frankfurt,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1822,2/11/2024,CUST1057,Occasional,Cologne,PROD13,2,39.99,79.98,0,0,79.98
ORD1823,2/11/2024,CUST1085,Occasional,Berlin,PROD12,1,29.99,29.99,0,0,29.99
ORD1824,2/11/2024,CUST1046,Occasional,Berlin,PROD15,1,46.95,46.95,0,0,46.95
ORD1825,2/11/2024,CUST1083,Occasional,Hamburg,PROD10,1,71.99,71.99,0,0,71.99
ORD1826,2/12/2024,CUST1001,Occasional,Berlin,PROD9,1,20.99,20.99,0,0,20.99
ORD1827,2/13/2024,CUST1033,Loyal,Munich,PROD16,1,116.99,116.99,10,11.7,105.29
ORD1828,2/14/2024,CUST1007,Loyal,Berlin,PROD16,3,116.99,350.97,0,0,350.97
ORD1829,2/14/2024,CUST1056,Loyal,Hamburg,PROD10,4,71.99,287.96,0,0,287.96
ORD1830,2/14/2024,CUST1057,Occasional,Munich,PROD2,4,699.95,2799.8,0,0,2799.8
ORD1831,2/15/2024,CUST1045,Occasional,Berlin,PROD10,2,71.99,143.98,0,0,143.98
ORD1832,2/16/2024,CUST1054,Occasional,Berlin,PROD6,4,56.99,227.96,0,0,227.96
ORD1833,2/17/2024,CUST1051,Occasional,Frankfurt,PROD11,4,155.95,623.8,0,0,623.8
ORD1834,2/18/2024,CUST1005,Occasional,Munich,PROD2,2,699.95,1399.9,0,0,1399.9
ORD1835,2/19/2024,CUST1028,Occasional,Hamburg,PROD10,3,71.99,215.97,0,0,215.97
ORD1836,2/19/2024,CUST1074,Loyal,Hamburg,PROD16,4,116.99,467.96,5,23.4,444.56
ORD1837,2/19/2024,CUST1005,Occasional,Cologne,PROD5,2,229.95,459.9,0,0,459.9
ORD1838,2/20/2024,CUST1089,Loyal,Hamburg,PROD8,5,125.95,629.75,5,31.49,598.26
ORD1839,2/20/2024,CUST1098,Occasional,Cologne,PROD8,5,125.95,629.75,0,0,629.75
ORD1840,2/21/2024,CUST1046,Occasional,Hamburg,PROD7,3,21.95,65.85,0,0,65.85
ORD1841,2/22/2024,CUST1012,Occasional,Berlin,PROD16,1,116.99,116.99,0,0,116.99
ORD1842,2/22/2024,CUST1074,Occasional,Berlin,PROD13,1,39.99,39.99,0,0,39.99
ORD1843,2/23/2024,CUST1084,Occasional,Frankfurt,PROD6,3,56.99,170.97,0,0,170.97
ORD1844,2/23/2024,CUST1054,Occasional,Hamburg,PROD10,1,71.99,71.99,0,0,71.99
ORD1845,2/23/2024,CUST1056,Occasional,Cologne,PROD15,3,46.95,140.85,0,0,140.85
ORD1846,2/24/2024,CUST1022,Occasional,Cologne,PROD2,3,699.95,2099.85,0,0,2099.85
ORD1847,2/24/2024,CUST1041,Loyal,Cologne,PROD6,2,56.99,113.98,0,0,113.98
ORD1848,2/24/2024,CUST1066,Loyal,Hamburg,PROD17,3,203.95,611.85,10,61.18,550.67
ORD1849,2/25/2024,CUST1005,Occasional,Berlin,PROD17,5,203.95,1019.75,0,0,1019.75
ORD1850,2/25/2024,CUST1092,Occasional,Cologne,PROD2,1,699.95,699.95,0,0,699.95
ORD1851,2/26/2024,CUST1034,Loyal,Berlin,PROD4,1,137.95,137.95,15,20.69,117.26
ORD1852,2/26/2024,CUST1020,Occasional,Frankfurt,PROD5,5,229.95,1149.75,0,0,1149.75
ORD1853,2/27/2024,CUST1077,Occasional,Munich,PROD12,2,29.99,59.98,0,0,59.98
ORD1854,2/28/2024,CUST1024,Occasional,Frankfurt,PROD12,2,29.99,59.98,0,0,59.98
ORD1855,2/29/2024,CUST1001,Occasional,Frankfurt,PROD16,5,116.99,584.95,0,0,584.95
ORD1856,3/1/2024,CUST1065,Occasional,Hamburg,PROD12,1,29.99,29.99,0,0,29.99
ORD1857,3/1/2024,CUST1071,Loyal,Hamburg,PROD11,4,155.95,623.8,0,0,623.8
ORD1858,3/1/2024,CUST1002,Occasional,Berlin,PROD7,3,21.95,65.85,0,0,65.85
ORD1859,3/2/2024,CUST1064,Occasional,Munich,PROD1,3,1164.99,3494.97,0,0,3494.97
ORD1860,3/3/2024,CUST1022,Loyal,Cologne,PROD3,4,324.95,1299.8,5,64.99,1234.81
ORD1861,3/4/2024,CUST1003,Occasional,Cologne,PROD4,5,137.95,689.75,0,0,689.75
ORD1862,3/4/2024,CUST1034,Occasional,Munich,PROD6,2,56.99,113.98,0,0,113.98
ORD1863,3/5/2024,CUST1052,Occasional,Berlin,PROD15,3,46.95,140.85,0,0,140.85
ORD1864,3/5/2024,CUST1053,Loyal,Frankfurt,PROD4,1,137.95,137.95,5,6.9,131.05
ORD1865,3/6/2024,CUST1033,Occasional,Frankfurt,PROD12,2,29.99,59.98,0,0,59.98
ORD1866,3/6/2024,CUST1003,Occasional,Frankfurt,PROD13,4,39.99,159.96,0,0,159.96
ORD1867,3/6/2024,CUST1007,Loyal,Munich,PROD6,2,56.99,113.98,10,11.4,102.58
ORD1868,3/7/2024,CUST1078,Occasional,Frankfurt,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1869,3/8/2024,CUST1019,Occasional,Munich,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1870,3/8/2024,CUST1050,Occasional,Hamburg,PROD2,4,699.95,2799.8,0,0,2799.8
ORD1871,3/9/2024,CUST1044,Loyal,Cologne,PROD9,3,20.99,62.97,0,0,62.97
ORD1872,3/10/2024,CUST1053,Loyal,Cologne,PROD16,3,116.99,350.97,0,0,350.97
ORD1873,3/11/2024,CUST1080,Loyal,Frankfurt,PROD13,4,39.99,159.96,10,16,143.96
ORD1874,3/11/2024,CUST1057,Occasional,Hamburg,PROD5,1,229.95,229.95,0,0,229.95
ORD1875,3/11/2024,CUST1071,Loyal,Cologne,PROD18,3,297.95,893.85,0,0,893.85
ORD1876,3/12/2024,CUST1011,Occasional,Cologne,PROD14,5,13.99,69.95,0,0,69.95
ORD1877,3/13/2024,CUST1058,Occasional,Munich,PROD3,3,324.95,974.85,0,0,974.85
ORD1878,3/14/2024,CUST1047,Loyal,Munich,PROD15,5,46.95,234.75,15,35.21,199.54
ORD1879,3/14/2024,CUST1023,Loyal,Cologne,PROD8,3,125.95,377.85,10,37.79,340.06
ORD1880,3/14/2024,CUST1071,Occasional,Hamburg,PROD17,5,203.95,1019.75,0,0,1019.75
ORD1881,3/15/2024,CUST1075,Occasional,Cologne,PROD10,1,71.99,71.99,0,0,71.99
ORD1882,3/15/2024,CUST1056,Occasional,Munich,PROD17,4,203.95,815.8,0,0,815.8
ORD1883,3/15/2024,CUST1091,Occasional,Berlin,PROD6,3,56.99,170.97,0,0,170.97
ORD1884,3/15/2024,CUST1095,Occasional,Munich,PROD2,4,699.95,2799.8,0,0,2799.8
ORD1885,3/15/2024,CUST1080,Loyal,Frankfurt,PROD15,3,46.95,140.85,0,0,140.85
ORD1886,3/15/2024,CUST1012,Occasional,Hamburg,PROD10,2,71.99,143.98,0,0,143.98
ORD1887,3/16/2024,CUST1016,Occasional,Frankfurt,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1888,3/17/2024,CUST1004,Occasional,Cologne,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1889,3/18/2024,CUST1028,Occasional,Berlin,PROD16,2,116.99,233.98,0,0,233.98
ORD1890,3/19/2024,CUST1032,Loyal,Frankfurt,PROD16,5,116.99,584.95,10,58.5,526.45
ORD1891,3/19/2024,CUST1074,Occasional,Frankfurt,PROD18,3,297.95,893.85,0,0,893.85
ORD1892,3/20/2024,CUST1096,Occasional,Frankfurt,PROD7,5,21.95,109.75,0,0,109.75
ORD1893,3/21/2024,CUST1054,Occasional,Berlin,PROD17,4,203.95,815.8,0,0,815.8
ORD1894,3/21/2024,CUST1060,Occasional,Berlin,PROD17,2,203.95,407.9,0,0,407.9
ORD1895,3/21/2024,CUST1089,Occasional,Hamburg,PROD4,5,137.95,689.75,0,0,689.75
ORD1896,3/21/2024,CUST1010,Occasional,Frankfurt,PROD5,1,229.95,229.95,0,0,229.95
ORD1897,3/22/2024,CUST1040,Occasional,Munich,PROD5,4,229.95,919.8,0,0,919.8
ORD1898,3/22/2024,CUST1024,Loyal,Munich,PROD18,2,297.95,595.9,15,89.38,506.52
ORD1899,3/22/2024,CUST1013,Occasional,Frankfurt,PROD3,3,324.95,974.85,0,0,974.85
ORD1900,3/23/2024,CUST1019,Occasional,Munich,PROD11,2,155.95,311.9,0,0,311.9
ORD1901,3/24/2024,CUST1049,Occasional,Frankfurt,PROD7,5,21.95,109.75,0,0,109.75
ORD1902,3/24/2024,CUST1026,Occasional,Munich,PROD13,5,39.99,199.95,0,0,199.95
ORD1903,3/24/2024,CUST1045,Loyal,Munich,PROD4,2,137.95,275.9,15,41.38,234.52
ORD1904,3/25/2024,CUST1095,Occasional,Hamburg,PROD10,5,71.99,359.95,0,0,359.95
ORD1905,3/25/2024,CUST1014,Occasional,Hamburg,PROD10,2,71.99,143.98,0,0,143.98
ORD1906,3/26/2024,CUST1032,Loyal,Cologne,PROD2,3,699.95,2099.85,0,0,2099.85
ORD1907,3/26/2024,CUST1009,Occasional,Hamburg,PROD16,4,116.99,467.96,0,0,467.96
ORD1908,3/27/2024,CUST1084,Occasional,Hamburg,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1909,3/27/2024,CUST1019,Occasional,Berlin,PROD5,4,229.95,919.8,0,0,919.8
ORD1910,3/28/2024,CUST1047,Occasional,Hamburg,PROD13,1,39.99,39.99,0,0,39.99
ORD1911,3/29/2024,CUST1050,Occasional,Frankfurt,PROD5,3,229.95,689.85,0,0,689.85
ORD1912,3/29/2024,CUST1002,Occasional,Cologne,PROD17,3,203.95,611.85,0,0,611.85
ORD1913,3/29/2024,CUST1041,Loyal,Cologne,PROD5,2,229.95,459.9,15,68.98,390.92
ORD1914,3/30/2024,CUST1044,Occasional,Hamburg,PROD1,2,1164.99,2329.98,0,0,2329.98
ORD1915,3/30/2024,CUST1087,Occasional,Munich,PROD8,5,125.95,629.75,0,0,629.75
ORD1916,3/31/2024,CUST1022,Occasional,Munich,PROD6,1,56.99,56.99,0,0,56.99
ORD1917,3/31/2024,CUST1047,Occasional,Munich,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1918,4/1/2024,CUST1017,Occasional,Frankfurt,PROD17,1,203.95,203.95,0,0,203.95
ORD1919,4/1/2024,CUST1079,Occasional,Munich,PROD13,2,39.99,79.98,0,0,79.98
ORD1920,4/2/2024,CUST1076,Occasional,Frankfurt,PROD6,4,56.99,227.96,0,0,227.96
ORD1921,4/3/2024,CUST1078,Occasional,Munich,PROD7,5,21.95,109.75,0,0,109.75
ORD1922,4/4/2024,CUST1036,Occasional,Cologne,PROD8,1,125.95,125.95,0,0,125.95
ORD1923,4/5/2024,CUST1061,Occasional,Berlin,PROD6,4,56.99,227.96,0,0,227.96
ORD1924,4/6/2024,CUST1072,Occasional,Hamburg,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1925,4/6/2024,CUST1068,Occasional,Hamburg,PROD5,1,229.95,229.95,0,0,229.95
ORD1926,4/7/2024,CUST1029,Loyal,Berlin,PROD2,5,699.95,3499.75,10,349.98,3149.77
ORD1927,4/8/2024,CUST1081,Occasional,Berlin,PROD6,1,56.99,56.99,0,0,56.99
ORD1928,4/8/2024,CUST1051,Occasional,Hamburg,PROD6,4,56.99,227.96,0,0,227.96
ORD1929,4/8/2024,CUST1014,Loyal,Frankfurt,PROD7,1,21.95,21.95,0,0,21.95
ORD1930,4/8/2024,CUST1083,Occasional,Cologne,PROD15,1,46.95,46.95,0,0,46.95
ORD1931,4/8/2024,CUST1095,Occasional,Cologne,PROD11,1,155.95,155.95,0,0,155.95
ORD1932,4/8/2024,CUST1095,Loyal,Hamburg,PROD7,4,21.95,87.8,10,8.78,79.02
ORD1933,4/8/2024,CUST1007,Occasional,Frankfurt,PROD8,1,125.95,125.95,0,0,125.95
ORD1934,4/8/2024,CUST1059,Occasional,Munich,PROD9,4,20.99,83.96,0,0,83.96
ORD1935,4/9/2024,CUST1044,Occasional,Berlin,PROD3,3,324.95,974.85,0,0,974.85
ORD1936,4/9/2024,CUST1052,Occasional,Munich,PROD10,5,71.99,359.95,0,0,359.95
ORD1937,4/9/2024,CUST1046,Occasional,Frankfurt,PROD12,3,29.99,89.97,0,0,89.97
ORD1938,4/9/2024,CUST1090,Occasional,Munich,PROD15,4,46.95,187.8,0,0,187.8
ORD1939,4/9/2024,CUST1014,Occasional,Munich,PROD6,3,56.99,170.97,0,0,170.97
ORD1940,4/10/2024,CUST1076,Occasional,Frankfurt,PROD15,2,46.95,93.9,0,0,93.9
ORD1941,4/11/2024,CUST1038,Occasional,Hamburg,PROD5,1,229.95,229.95,0,0,229.95
ORD1942,4/12/2024,CUST1015,Occasional,Frankfurt,PROD7,3,21.95,65.85,0,0,65.85
ORD1943,4/13/2024,CUST1020,Occasional,Berlin,PROD14,5,13.99,69.95,0,0,69.95
ORD1944,4/13/2024,CUST1011,Occasional,Frankfurt,PROD16,5,116.99,584.95,0,0,584.95
ORD1945,4/14/2024,CUST1028,Occasional,Cologne,PROD10,2,71.99,143.98,0,0,143.98
ORD1946,4/15/2024,CUST1080,Occasional,Munich,PROD18,5,297.95,1489.75,0,0,1489.75
ORD1947,4/16/2024,CUST1027,Occasional,Berlin,PROD4,5,137.95,689.75,0,0,689.75
ORD1948,4/17/2024,CUST1012,Occasional,Cologne,PROD3,2,324.95,649.9,0,0,649.9
ORD1949,4/17/2024,CUST1095,Occasional,Cologne,PROD7,2,21.95,43.9,0,0,43.9
ORD1950,4/17/2024,CUST1022,Occasional,Frankfurt,PROD5,2,229.95,459.9,0,0,459.9
ORD1951,4/18/2024,CUST1061,Occasional,Frankfurt,PROD12,2,29.99,59.98,0,0,59.98
ORD1952,4/19/2024,CUST1058,Occasional,Munich,PROD13,3,39.99,119.97,0,0,119.97
ORD1953,4/20/2024,CUST1095,Occasional,Cologne,PROD10,1,71.99,71.99,0,0,71.99
ORD1954,4/21/2024,CUST1030,Loyal,Munich,PROD9,5,20.99,104.95,5,5.25,99.7
ORD1955,4/21/2024,CUST1050,Occasional,Munich,PROD1,3,1164.99,3494.97,0,0,3494.97
ORD1956,4/22/2024,CUST1012,Occasional,Berlin,PROD9,5,20.99,104.95,0,0,104.95
ORD1957,4/23/2024,CUST1030,Occasional,Cologne,PROD6,4,56.99,227.96,0,0,227.96
ORD1958,4/24/2024,CUST1041,Occasional,Munich,PROD5,2,229.95,459.9,0,0,459.9
ORD1959,4/25/2024,CUST1033,Loyal,Berlin,PROD18,5,297.95,1489.75,10,148.98,1340.77
ORD1960,4/25/2024,CUST1083,Loyal,Frankfurt,PROD10,3,71.99,215.97,0,0,215.97
ORD1961,4/25/2024,CUST1082,Occasional,Munich,PROD13,5,39.99,199.95,0,0,199.95
ORD1962,4/25/2024,CUST1095,Occasional,Munich,PROD9,5,20.99,104.95,0,0,104.95
ORD1963,4/25/2024,CUST1073,Loyal,Cologne,PROD15,4,46.95,187.8,10,18.78,169.02
ORD1964,4/25/2024,CUST1051,Loyal,Cologne,PROD11,5,155.95,779.75,15,116.96,662.79
ORD1965,4/26/2024,CUST1016,Occasional,Berlin,PROD13,2,39.99,79.98,0,0,79.98
ORD1966,4/26/2024,CUST1018,Occasional,Frankfurt,PROD4,5,137.95,689.75,0,0,689.75
ORD1967,4/26/2024,CUST1037,Occasional,Berlin,PROD12,1,29.99,29.99,0,0,29.99
ORD1968,4/27/2024,CUST1026,Occasional,Berlin,PROD3,3,324.95,974.85,0,0,974.85
ORD1969,4/28/2024,CUST1036,Occasional,Frankfurt,PROD4,1,137.95,137.95,0,0,137.95
ORD1970,4/29/2024,CUST1006,Occasional,Munich,PROD10,4,71.99,287.96,0,0,287.96
ORD1971,4/29/2024,CUST1089,Loyal,Berlin,PROD4,2,137.95,275.9,5,13.8,262.1
ORD1972,4/30/2024,CUST1081,Occasional,Munich,PROD15,3,46.95,140.85,0,0,140.85
ORD1973,4/30/2024,CUST1024,Occasional,Cologne,PROD16,5,116.99,584.95,0,0,584.95
ORD1974,5/1/2024,CUST1040,Loyal,Frankfurt,PROD13,5,39.99,199.95,0,0,199.95
ORD1975,5/2/2024,CUST1048,Occasional,Frankfurt,PROD6,4,56.99,227.96,0,0,227.96
ORD1976,5/3/2024,CUST1003,Occasional,Munich,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1977,5/3/2024,CUST1053,Occasional,Munich,PROD17,4,203.95,815.8,0,0,815.8
ORD1978,5/3/2024,CUST1021,Occasional,Frankfurt,PROD14,4,13.99,55.96,0,0,55.96
ORD1979,5/4/2024,CUST1091,Loyal,Munich,PROD3,3,324.95,974.85,10,97.49,877.36
ORD1980,5/5/2024,CUST1033,Occasional,Hamburg,PROD10,1,71.99,71.99,0,0,71.99
ORD1981,5/6/2024,CUST1087,Occasional,Frankfurt,PROD13,1,39.99,39.99,0,0,39.99
ORD1982,5/6/2024,CUST1054,Loyal,Munich,PROD8,3,125.95,377.85,0,0,377.85
ORD1983,5/6/2024,CUST1039,Occasional,Frankfurt,PROD10,5,71.99,359.95,0,0,359.95
ORD1984,5/7/2024,CUST1053,Occasional,Berlin,PROD9,3,20.99,62.97,0,0,62.97
ORD1985,5/8/2024,CUST1029,Occasional,Hamburg,PROD15,1,46.95,46.95,0,0,46.95
ORD1986,5/8/2024,CUST1010,Occasional,Frankfurt,PROD8,2,125.95,251.9,0,0,251.9
ORD1987,5/9/2024,CUST1041,Occasional,Berlin,PROD5,4,229.95,919.8,0,0,919.8
ORD1988,5/10/2024,CUST1077,Occasional,Munich,PROD13,1,39.99,39.99,0,0,39.99
ORD1989,5/11/2024,CUST1023,Occasional,Hamburg,PROD8,3,125.95,377.85,0,0,377.85
ORD1990,5/12/2024,CUST1012,Occasional,Hamburg,PROD9,4,20.99,83.96,0,0,83.96
ORD1991,5/13/2024,CUST1010,Loyal,Berlin,PROD15,3,46.95,140.85,5,7.04,133.81
ORD1992,5/14/2024,CUST1073,Occasional,Frankfurt,PROD17,4,203.95,815.8,0,0,815.8
ORD1993,5/15/2024,CUST1052,Loyal,Berlin,PROD3,2,324.95,649.9,0,0,649.9
ORD1994,5/15/2024,CUST1022,Occasional,Berlin,PROD1,3,1164.99,3494.97,0,0,3494.97
ORD1995,5/16/2024,CUST1006,Loyal,Hamburg,PROD5,3,229.95,689.85,10,68.98,620.87
ORD1996,5/17/2024,CUST1067,Occasional,Munich,PROD8,4,125.95,503.8,0,0,503.8
ORD1997,5/18/2024,CUST1079,Occasional,Frankfurt,PROD7,2,21.95,43.9,0,0,43.9
ORD1998,5/19/2024,CUST1003,Occasional,Cologne,PROD7,2,21.95,43.9,0,0,43.9
ORD1999,5/20/2024,CUST1067,Occasional,Munich,PROD13,5,39.99,199.95,0,0,199.95
ORD2000,5/20/2024,CUST1095,Occasional,Munich,PROD5,5,229.95,1149.75,0,0,1149.75
ORD2001,5/20/2024,CUST1025,Loyal,Frankfurt,PROD8,3,125.95,377.85,0,0,377.85
ORD2002,5/20/2024,CUST1033,Loyal,Cologne,PROD6,5,56.99,284.95,10,28.5,256.45
ORD2003,5/20/2024,CUST1087,Occasional,Hamburg,PROD2,4,699.95,2799.8,0,0,2799.8
ORD2004,5/20/2024,CUST1013,Loyal,Frankfurt,PROD2,1,699.95,699.95,10,70,629.95
ORD2005,5/20/2024,CUST1039,Occasional,Berlin,PROD17,3,203.95,611.85,0,0,611.85
ORD2006,5/20/2024,CUST1024,Loyal,Munich,PROD16,2,116.99,233.98,0,0,233.98
ORD2007,5/21/2024,CUST1099,Loyal,Cologne,PROD11,1,155.95,155.95,0,0,155.95
ORD2008,5/22/2024,CUST1014,Occasional,Frankfurt,PROD9,3,20.99,62.97,0,0,62.97
ORD2009,5/23/2024,CUST1034,Occasional,Hamburg,PROD5,1,229.95,229.95,0,0,229.95
ORD2010,5/24/2024,CUST1067,Occasional,Hamburg,PROD11,2,155.95,311.9,0,0,311.9
ORD2011,5/25/2024,CUST1021,Occasional,Berlin,PROD12,4,29.99,119.96,0,0,119.96
ORD2012,5/25/2024,CUST1031,Occasional,Berlin,PROD10,5,71.99,359.95,0,0,359.95
ORD2013,5/26/2024,CUST1063,Occasional,Munich,PROD8,3,125.95,377.85,0,0,377.85
ORD2014,5/27/2024,CUST1070,Occasional,Hamburg,PROD11,5,155.95,779.75,0,0,779.75
ORD2015,5/27/2024,CUST1008,Occasional,Hamburg,PROD12,1,29.99,29.99,0,0,29.99
ORD2016,5/27/2024,CUST1026,Occasional,Hamburg,PROD10,4,71.99,287.96,0,0,287.96
ORD2017,5/27/2024,CUST1023,Occasional,Berlin,PROD4,5,137.95,689.75,0,0,689.75
ORD2018,5/27/2024,CUST1044,Occasional,Cologne,PROD17,4,203.95,815.8,0,0,815.8
ORD2019,5/27/2024,CUST1080,Occasional,Berlin,PROD2,1,699.95,699.95,0,0,699.95
ORD2020,5/28/2024,CUST1013,Loyal,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD2021,5/29/2024,CUST1092,Occasional,Munich,PROD18,3,297.95,893.85,0,0,893.85
ORD2022,5/30/2024,CUST1092,Occasional,Berlin,PROD8,3,125.95,377.85,0,0,377.85
ORD2023,5/31/2024,CUST1095,Occasional,Cologne,PROD11,5,155.95,779.75,0,0,779.75
ORD2024,5/31/2024,CUST1016,Occasional,Berlin,PROD9,4,20.99,83.96,0,0,83.96
ORD2025,6/1/2024,CUST1059,Occasional,Frankfurt,PROD4,5,137.95,689.75,0,0,689.75
ORD2026,6/2/2024,CUST1091,Occasional,Berlin,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD2027,6/2/2024,CUST1086,Loyal,Munich,PROD3,1,324.95,324.95,0,0,324.95
ORD2028,6/2/2024,CUST1014,Occasional,Cologne,PROD6,3,56.99,170.97,0,0,170.97
ORD2029,6/3/2024,CUST1069,Loyal,Munich,PROD6,2,56.99,113.98,15,17.1,96.88
ORD2030,6/4/2024,CUST1050,Occasional,Munich,PROD15,3,46.95,140.85,0,0,140.85
ORD2031,6/5/2024,CUST1000,Occasional,Munich,PROD8,1,125.95,125.95,0,0,125.95
ORD2032,6/5/2024,CUST1013,Occasional,Berlin,PROD13,2,39.99,79.98,0,0,79.98
ORD2033,6/5/2024,CUST1048,Occasional,Cologne,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD2034,6/6/2024,CUST1079,Occasional,Berlin,PROD17,4,203.95,815.8,0,0,815.8
ORD2035,6/6/2024,CUST1017,Occasional,Munich,PROD8,1,125.95,125.95,0,0,125.95
ORD2036,6/7/2024,CUST1013,Loyal,Berlin,PROD5,1,229.95,229.95,0,0,229.95
ORD2037,6/7/2024,CUST1037,Occasional,Frankfurt,PROD7,3,21.95,65.85,0,0,65.85
ORD2038,6/8/2024,CUST1079,Occasional,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD2039,6/9/2024,CUST1077,Loyal,Munich,PROD15,4,46.95,187.8,10,18.78,169.02
ORD2040,6/9/2024,CUST1015,Occasional,Berlin,PROD13,1,39.99,39.99,0,0,39.99
ORD2041,6/9/2024,CUST1082,Occasional,Berlin,PROD17,3,203.95,611.85,0,0,611.85
ORD2042,6/10/2024,CUST1019,Loyal,Cologne,PROD1,2,1164.99,2329.98,0,0,2329.98
ORD2043,6/10/2024,CUST1081,Loyal,Berlin,PROD18,1,297.95,297.95,0,0,297.95
ORD2044,6/10/2024,CUST1021,Occasional,Hamburg,PROD7,2,21.95,43.9,0,0,43.9
ORD2045,6/10/2024,CUST1043,Occasional,Munich,PROD9,4,20.99,83.96,0,0,83.96
ORD2046,6/10/2024,CUST1020,Occasional,Cologne,PROD8,3,125.95,377.85,0,0,377.85
